DT1,DT2,2
DT2,DT3,2
DT3,DT4,3
DT4,DT5,2
DT5,DT6,2
DT6,DT7,2
DT7,DT8,2
DT8,DT9,2
DT9,DT10,2
DT10,DT11,2
DT11,DT12,3
DT12,DT13,1
DT13,DT14,2
DT14,DT15,2
DT15,DT16,2
DT16,DT17,2
DT17,DT18,1
DT18,DT19,2
DT19,DT20,2
DT20,DT21,2
DT21,DT22,1
DT22,DT23,2
DT23,DT24,2
DT24,DT25,2
DT25,DT26,2
DT26,DT27,2
DT27,DT28,2
DT28,DT29,2
DT29,DT30,2
DT30,DT31,3
DT31,DT32,2
DT32,DT33,2
DT33,DT34,3
DT34,DT35,2
