TE1,TE2,2
TE2,TE3,2
TE3,TE4,2
TE4,TE5,2
TE5,TE6,2
TE6,TE7,2
TE7,TE8,2
TE8,TE9,2
TE9,TE10,2
TE10,TE11,2
TE11,TE12,2
TE12,TE13,2
TE13,TE14,2
TE14,TE15,2
TE15,TE16,2
TE16,TE17,2
TE17,TE18,2
TE18,TE19,2
TE19,TE20,2
TE20,TE21,2
TE21,TE22,2
